total_pymnt_inv,int_rate,out_prncp,purpose,total_pymnt,zip_code,funded_amnt_inv,dti,revol_util,term,delinq_2yrs,total_rec_prncp,out_prncp_inv,emp_length,verification_status,funded_amnt,disbursement_method,home_ownership,loan_amnt,revol_bal,pub_rec,total_rec_int,recoveries,grade,addr_state,sub_grade,mths_since_last_record,total_bc_limit,inq_last_6mths,all_util,annual_inc,collection_recovery_fee,default_flag
1226.14,6.67,6981.98,credit_card,1226.14,172xx,8000.0,18.35,43.3,36 months,0,1018.02,6981.98,1.0,Not Verified,8000,DirectPay,RENT,8000,7152,0,208.12,0.0,A,PA,A2,76.0,5900,1.0,56.0,80000.0,0.0,0.0
9661.38,20.89,0.0,credit_card,9661.3767694664,760xx,9000.0,52.23,54.8,36 months,0,9000.0,0.0,10.0,Verified,9000,Cash,MORTGAGE,9000,7502,1,661.38,0.0,D,TX,D4,85.0,6500,2.0,80.0,56000.0,0.0,0.0
6744.33,13.58,23310.82,debt_consolidation,6744.33,077xx,27000.0,1.86,20.9,60 months,0,3689.18,23310.82,6.0,Verified,27000,Cash,RENT,27000,2650,0,3055.15,0.0,C,NJ,C2,76.0,12700,0.0,21.0,25200.0,0.0,0.0
5990.52,6.72,9927.67,home_improvement,5990.52,015xx,15000.0,19.79,76.2,36 months,0,5072.33,9927.67,1.0,Source Verified,15000,Cash,MORTGAGE,15000,57249,0,918.19,0.0,A,MA,A3,76.0,36100,0.0,82.0,145000.0,0.0,0.0
4646.42,17.97,27142.11,debt_consolidation,4646.42,786xx,30000.0,17.3,62.7,36 months,3,2857.89,27142.11,2.0,Verified,30000,Cash,MORTGAGE,30000,31516,0,1788.53,0.0,D,TX,D1,76.0,28700,0.0,75.0,225000.0,0.0,0.0
972.4,6.11,7181.59,credit_card,972.4,941xx,8000.0,5.71,21.3,36 months,0,818.41,7181.59,1.0,Not Verified,8000,Cash,RENT,8000,8954,0,153.99,0.0,A,CA,A1,76.0,42000,0.0,78.0,110000.0,0.0,0.0
2332.18,10.47,10251.28,credit_card,2332.18,553xx,12000.0,16.01,47.0,36 months,1,1748.72,10251.28,2.0,Source Verified,12000,Cash,RENT,12000,18510,0,583.46,0.0,B,MN,B2,76.0,23200,0.0,47.0,80000.0,0.0,0.0
15349.95,5.32,897.17,credit_card,15349.95,331xx,15000.0,27.25,36.1,36 months,0,14102.83,897.17,10.0,Not Verified,15000,Cash,MORTGAGE,15000,29496,0,1247.12,0.0,A,FL,A1,76.0,67500,0.0,40.0,85000.0,0.0,0.0
9704.3,13.49,1498.73,debt_consolidation,9704.3,840xx,9600.0,4.66,49.4,36 months,0,8101.27,1498.73,6.0,Source Verified,9600,Cash,RENT,9600,10323,1,1603.03,0.0,C,UT,C2,68.0,19500,0.0,49.0,50000.0,0.0,0.0
14210.28,7.59,2508.78,credit_card,14210.28,721xx,15000.0,15.84,40.0,36 months,1,12491.22,2508.78,10.0,Not Verified,15000,Cash,OWN,15000,21884,0,1719.06,0.0,A,AR,A3,76.0,46574,0.0,40.0,40000.0,0.0,0.0
8967.42,8.99,0.0,credit_card,8967.4155031459,290xx,8000.0,12.21,17.1,36 months,0,8000.0,0.0,10.0,Source Verified,8000,Cash,MORTGAGE,8000,4420,2,967.42,0.0,B,SC,B1,44.0,18800,0.0,65.0,52000.0,0.0,0.0
21027.68,7.46,0.0,debt_consolidation,21027.6790192618,170xx,20000.0,22.61,24.6,36 months,0,20000.0,0.0,10.0,Not Verified,20000,Cash,MORTGAGE,20000,9529,0,1027.68,0.0,A,PA,A4,76.0,17600,2.0,54.0,70000.0,0.0,0.0
2627.17,11.55,18102.83,debt_consolidation,2627.17,982xx,20000.0,1.91,32.1,36 months,0,1897.17,18102.83,1.0,Source Verified,20000,Cash,MORTGAGE,20000,9620,0,730.0,0.0,B,WA,B4,76.0,22000,1.0,32.0,96000.0,0.0,0.0
18308.05,9.17,9735.85,credit_card,18308.05,019xx,23150.0,22.82,35.3,60 months,0,13414.15,9735.85,3.0,Not Verified,23150,Cash,MORTGAGE,23150,55932,0,4893.9,0.0,B,MA,B2,76.0,85200,1.0,37.0,110290.0,0.0,0.0
1122.41,15.02,23454.97,debt_consolidation,1122.41,365xx,24000.0,12.2,15.3,60 months,0,545.03,23454.97,1.0,Not Verified,24000,Cash,RENT,24000,1059,0,577.38,0.0,C,AL,C3,76.0,6900,2.0,83.0,60000.0,0.0,0.0
1754.6,19.99,0.0,car,1754.6034803251,934xx,1700.0,4.9,25.7,36 months,0,1700.0,0.0,1.0,Source Verified,1700,Cash,RENT,1700,2207,0,54.6,0.0,D,CA,D4,76.0,6400,1.0,26.0,25000.0,0.0,0.0
3274.45,14.47,29350.03,credit_card,3274.45,773xx,31000.0,25.21,59.0,60 months,0,1649.97,29350.03,2.0,Verified,31000,DirectPay,MORTGAGE,31000,28755,0,1624.48,0.0,C,TX,C2,76.0,25700,0.0,88.0,87400.0,0.0,0.0
33223.52,21.18,19077.4,major_purchase,33223.52,691xx,35000.0,7.28,31.7,60 months,0,15922.6,19077.4,7.0,Source Verified,35000,Cash,RENT,35000,4280,3,17300.92,0.0,E,NE,E3,39.0,11100,2.0,66.0,80000.0,0.0,0.0
16029.78,13.99,3677.28,home_improvement,16029.78,076xx,16175.0,2.04,37.2,36 months,0,12497.72,3677.28,3.0,Not Verified,16175,Cash,MORTGAGE,16175,10023,0,3504.42,0.0,C,NJ,C3,76.0,16200,0.0,37.0,140000.0,0.0,0.0
21133.63,8.59,0.0,home_improvement,21133.6310063746,112xx,20000.0,7.53,24.0,36 months,0,20000.0,0.0,10.0,Not Verified,20000,Cash,MORTGAGE,20000,17219,0,1133.63,0.0,A,NY,A5,76.0,59700,1.0,25.0,85000.0,0.0,0.0
6621.35,9.75,0.0,credit_card,6621.3467349332,972xx,6000.0,13.77,0.0,36 months,0,6000.0,0.0,1.0,Verified,6000,Cash,RENT,6000,0,0,621.35,0.0,B,OR,B3,76.0,12500,1.0,89.0,52378.0,0.0,0.0
30028.5,26.3,0.0,debt_consolidation,30028.4950000001,334xx,30000.0,10.04,33.1,60 months,0,30000.0,0.0,10.0,Verified,30000,Cash,RENT,30000,17612,0,28.5,0.0,E,FL,E5,76.0,39100,1.0,46.0,190000.0,0.0,0.0
6706.9,10.49,0.0,credit_card,6706.8966996498,338xx,6000.0,4.98,17.7,36 months,0,6000.0,0.0,10.0,Source Verified,6000,Cash,MORTGAGE,6000,5406,0,706.9,0.0,B,FL,B3,76.0,12000,1.0,18.0,39000.0,0.0,0.0
3566.85,14.03,12552.89,debt_consolidation,3566.85,945xx,15000.0,21.96,32.1,36 months,1,2447.11,12552.89,6.0,Not Verified,15000,Cash,RENT,15000,17164,0,1119.74,0.0,C,CA,C2,76.0,26000,1.0,39.0,69800.0,0.0,0.0
41662.83,11.99,0.0,debt_consolidation,41662.8250610372,953xx,35000.0,24.88,88.9,36 months,0,35000.0,0.0,10.0,Verified,35000,Cash,RENT,35000,48005,0,6662.83,0.0,C,CA,C1,76.0,38500,0.0,73.0,90500.0,0.0,0.0
5755.81,22.35,21896.55,debt_consolidation,5755.81,799xx,25000.0,18.29,91.6,36 months,0,3103.45,21896.55,10.0,Source Verified,25000,Cash,MORTGAGE,25000,31147,0,2652.36,0.0,D,TX,D5,76.0,33500,0.0,82.0,105000.0,0.0,0.0
20413.03,10.75,13021.51,credit_card,20413.03,894xx,27000.0,10.44,51.5,60 months,0,13978.49,13021.51,3.0,Source Verified,27000,Cash,MORTGAGE,27000,27012,0,6434.54,0.0,B,NV,B4,76.0,46400,0.0,52.0,60000.0,0.0,0.0
20732.39,11.44,21678.76,debt_consolidation,20732.39,995xx,35000.0,18.61,79.0,60 months,0,13321.24,21678.76,10.0,Source Verified,35000,Cash,OWN,35000,108064,0,7411.15,0.0,B,AK,B4,76.0,64700,1.0,71.0,160000.0,0.0,0.0
6572.72,10.75,0.0,vacation,6572.7179496497,737xx,5600.0,7.5,0.0,36 months,1,5600.0,0.0,2.0,Source Verified,5600,Cash,MORTGAGE,5600,0,0,972.72,0.0,B,OK,B4,76.0,2900,0.0,92.0,65000.0,0.0,0.0
412.29,11.8,6052.81,credit_card,412.29,838xx,6350.0,21.38,53.1,36 months,0,297.19,6052.81,10.0,Source Verified,6350,Cash,OWN,6350,5681,0,115.1,0.0,B,ID,B4,76.0,5300,0.0,85.0,55000.0,0.0,0.0
1721.47,18.94,34285.7,home_improvement,1721.47,920xx,35000.0,1.06,25.4,60 months,0,714.3,34285.7,4.0,Source Verified,35000,Cash,OWN,35000,11928,0,1007.17,0.0,D,CA,D2,76.0,46900,0.0,25.0,205572.0,0.0,0.0
1381.33,10.41,3891.68,home_improvement,1461.72,719xx,4725.0,32.36,28.4,36 months,1,1108.32,3677.64,7.0,Source Verified,5000,Cash,RENT,5000,16716,0,353.4,0.0,B,AR,B3,76.0,18100,0.0,38.0,60000.0,0.0,0.0
2844.19,24.37,19096.52,debt_consolidation,2844.19,432xx,20000.0,15.83,69.2,60 months,0,903.48,19096.52,2.0,Source Verified,20000,Cash,RENT,20000,18132,0,1940.71,0.0,E,OH,E2,76.0,19800,0.0,60.0,72000.0,0.0,0.0
1320.84,8.46,4948.97,debt_consolidation,1320.84,402xx,6000.0,13.57,2.9,36 months,0,1051.03,4948.97,3.0,Source Verified,6000,Cash,MORTGAGE,6000,1049,1,269.81,0.0,A,KY,A5,88.0,32000,1.0,34.0,55000.0,0.0,0.0
1015.14,10.08,3727.69,debt_consolidation,1015.14,683xx,4500.0,23.03,37.7,36 months,0,772.31,3727.69,10.0,Source Verified,4500,Cash,RENT,4500,5282,1,242.83,0.0,B,NE,B1,74.0,2000,0.0,52.0,46800.0,0.0,0.0
6076.02,16.29,0.0,debt_consolidation,6076.02,321xx,6000.0,27.85,42.6,36 months,0,6000.0,0.0,2.0,Not Verified,6000,Cash,MORTGAGE,6000,8519,1,76.02,0.0,D,FL,D1,80.0,9000,0.0,74.0,64000.0,0.0,0.0
3727.42,6.99,0.0,debt_consolidation,3727.42,015xx,3600.0,28.08,58.8,36 months,0,3600.0,0.0,10.0,Source Verified,3600,Cash,MORTGAGE,3600,28415,0,127.42,0.0,A,MA,A3,76.0,42300,0.0,63.0,150000.0,0.0,0.0
29103.24,14.99,7873.69,debt_consolidation,29103.24,201xx,30000.0,24.45,41.9,36 months,0,22126.31,7873.69,5.0,Verified,30000,Cash,RENT,30000,36945,0,6976.93,0.0,C,VA,C4,76.0,72000,0.0,62.0,150000.0,0.0,0.0
3368.54,7.84,15285.22,debt_consolidation,3368.54,769xx,18000.0,8.91,33.3,36 months,0,2714.78,15285.22,1.0,Source Verified,18000,Cash,RENT,18000,17305,0,653.76,0.0,A,TX,A4,76.0,50300,1.0,33.0,70000.0,0.0,0.0
5828.71,14.85,0.0,medical,5828.7115876806,891xx,5000.0,15.73,31.3,36 months,0,5000.0,0.0,10.0,Verified,5000,Cash,MORTGAGE,5000,6042,0,828.71,0.0,C,NV,C5,76.0,4900,0.0,69.0,54000.0,0.0,0.0
6996.5,17.99,0.0,debt_consolidation,6996.4981371748,600xx,5750.0,21.69,28.6,36 months,0,5750.0,0.0,3.0,Source Verified,5750,Cash,RENT,5750,5384,0,1246.5,0.0,D,IL,D2,76.0,11100,0.0,70.0,68500.0,0.0,0.0
2508.2,21.85,4559.89,other,2508.2,193xx,6000.0,39.86,73.5,36 months,0,1440.11,4559.89,6.0,Verified,6000,Cash,MORTGAGE,6000,4188,0,1068.09,0.0,D,PA,D5,76.0,2800,0.0,88.0,38000.0,0.0,0.0
733.52,16.14,3026.99,vacation,733.52,992xx,3500.0,24.38,62.4,36 months,0,473.01,3026.99,10.0,Source Verified,3500,Cash,MORTGAGE,3500,18717,0,260.51,0.0,C,WA,C4,76.0,20000,0.0,60.0,85000.0,0.0,0.0
4632.25,20.0,12539.68,debt_consolidation,4632.25,785xx,14400.0,20.62,61.0,60 months,3,1860.32,12539.68,7.0,Source Verified,14400,Cash,MORTGAGE,14400,8117,0,2752.85,0.0,D,TX,D4,76.0,12000,1.0,89.0,50000.0,0.0,0.0
1951.7,6.67,14375.73,debt_consolidation,1951.7,458xx,16000.0,15.7,18.3,36 months,0,1624.27,14375.73,2.0,Source Verified,16000,Cash,MORTGAGE,16000,5772,0,327.43,0.0,A,OH,A2,76.0,17800,0.0,36.0,60000.0,0.0,0.0
5232.67,12.74,1901.15,debt_consolidation,5232.67,328xx,6000.0,26.77,80.4,36 months,0,4098.85,1901.15,1.0,Source Verified,6000,Cash,RENT,6000,6271,0,1133.82,0.0,C,FL,C1,76.0,4500,0.0,67.0,22680.0,0.0,0.0
7188.18,6.49,0.0,credit_card,7188.18,549xx,7000.0,15.05,14.6,36 months,0,7000.0,0.0,1.0,Not Verified,7000,Cash,MORTGAGE,7000,6971,0,188.18,0.0,A,WI,A2,76.0,32800,1.0,54.0,70000.0,0.0,0.0
17507.77,24.49,13037.99,debt_consolidation,17507.77,852xx,20150.0,32.18,46.5,60 months,0,7112.01,13037.99,2.0,Not Verified,20150,Cash,OWN,20150,16031,0,10395.76,0.0,E,AZ,E3,76.0,18100,1.0,55.0,48000.0,0.0,0.0
1567.68,21.85,2849.87,house,1567.68,338xx,3750.0,34.28,50.1,36 months,1,900.13,2849.87,4.0,Source Verified,3750,Cash,RENT,3750,2503,0,667.55,0.0,D,FL,D5,76.0,4500,0.0,85.0,52000.0,0.0,0.0
17116.89,10.75,489.1,debt_consolidation,17116.89,231xx,15000.0,17.98,77.7,36 months,1,14510.9,489.1,4.0,Source Verified,15000,Cash,OWN,15000,8000,0,2605.99,0.0,B,VA,B4,76.0,7000,0.0,75.0,55000.0,0.0,0.0
3152.49,7.21,14414.99,credit_card,3152.49,620xx,17000.0,24.37,29.8,36 months,0,2585.01,14414.99,2.0,Source Verified,17000,DirectPay,OWN,17000,11932,0,567.48,0.0,A,IL,A3,76.0,20300,2.0,58.0,65000.0,0.0,0.0
11532.68,12.99,0.0,credit_card,11532.6802151555,712xx,9975.0,9.23,74.3,36 months,0,9975.0,0.0,6.0,Verified,9975,Cash,RENT,9975,6985,0,1557.68,0.0,C,LA,C2,76.0,4000,0.0,74.0,24960.0,0.0,0.0
1068.68,8.46,7658.37,other,1068.68,601xx,8500.0,32.42,2.9,36 months,0,841.63,7658.37,5.0,Not Verified,8500,Cash,RENT,8500,203,0,227.05,0.0,A,IL,A5,76.0,4000,0.0,56.0,58000.0,0.0,0.0
1660.04,19.92,11389.05,debt_consolidation,1660.04,330xx,12000.0,7.9,50.7,60 months,0,610.95,11389.05,10.0,Source Verified,12000,Cash,MORTGAGE,12000,8007,0,1049.09,0.0,D,FL,D3,76.0,5100,1.0,51.0,48000.0,0.0,0.0
8851.79,7.91,0.0,credit_card,8851.7914836359,317xx,8000.0,28.9,74.6,36 months,0,8000.0,0.0,6.0,Verified,8000,Cash,MORTGAGE,8000,7681,0,851.79,0.0,A,GA,A5,76.0,10300,0.0,60.0,50000.0,0.0,0.0
26034.55,6.49,1519.57,credit_card,26034.55,286xx,25000.0,20.01,4.8,36 months,0,23480.43,1519.57,10.0,Not Verified,25000,Cash,MORTGAGE,25000,28277,0,2554.12,0.0,A,NC,A2,76.0,53600,0.0,48.0,65000.0,0.0,0.0
3359.44,9.58,12409.44,debt_consolidation,3359.44,042xx,15000.0,13.62,46.1,36 months,0,2590.56,12409.44,7.0,Source Verified,15000,Cash,RENT,15000,3457,0,768.88,0.0,B,ME,B1,76.0,7500,0.0,46.0,80000.0,0.0,0.0
21858.72,13.44,0.0,credit_card,21858.72,958xx,20000.0,34.0,59.9,36 months,0,20000.0,0.0,10.0,Source Verified,20000,Cash,MORTGAGE,20000,29827,0,1858.72,0.0,C,CA,C3,76.0,23200,1.0,70.0,78000.0,0.0,0.0
3141.85,11.98,7194.34,credit_card,3141.85,076xx,9500.0,10.39,32.8,36 months,0,2305.66,7194.34,4.0,Not Verified,9500,Cash,MORTGAGE,9500,15039,1,836.19,0.0,B,NJ,B5,45.0,29400,0.0,33.0,50000.0,0.0,0.0
10621.67,11.99,33786.96,debt_consolidation,10621.67,487xx,40000.0,44.17,45.4,60 months,0,6213.04,33786.96,10.0,Verified,40000,Cash,MORTGAGE,40000,26305,0,4408.63,0.0,B,MI,B5,76.0,24100,0.0,41.0,34000.0,0.0,0.0
32541.2,13.99,13433.68,debt_consolidation,32541.2,364xx,35000.0,7.45,81.5,60 months,0,21566.32,13433.68,10.0,Verified,35000,Cash,MORTGAGE,35000,30231,0,10974.88,0.0,C,AL,C4,76.0,34900,1.0,51.0,135000.0,0.0,0.0
232.73,13.56,10870.85,debt_consolidation,232.73,992xx,11000.0,18.41,31.1,60 months,0,129.15,10870.85,10.0,Not Verified,11000,Cash,MORTGAGE,11000,12934,0,103.58,0.0,C,WA,C1,76.0,29900,1.0,48.0,95000.0,0.0,0.0
6130.48,6.67,34910.1,credit_card,6130.48,944xx,40000.0,19.46,16.8,36 months,0,5089.9,34910.1,10.0,Source Verified,40000,Cash,RENT,40000,32319,0,1040.58,0.0,A,CA,A2,76.0,177200,1.0,19.0,250000.0,0.0,0.0
511.8,15.02,4663.43,debt_consolidation,511.8,142xx,5000.0,47.87,98.0,36 months,0,336.57,4663.43,2.0,Verified,5000,Cash,RENT,5000,5292,0,175.23,0.0,C,NY,C3,76.0,5400,0.0,63.0,18000.0,0.0,0.0
6317.21,9.58,20045.81,debt_consolidation,6387.47,023xx,24725.0,11.47,40.0,36 months,2,4954.19,19825.31,6.0,Source Verified,25000,Cash,MORTGAGE,25000,13224,0,1433.28,0.0,B,MA,B1,76.0,32300,0.0,67.0,116600.0,0.0,0.0
9183.9,9.43,33999.79,other,9183.9,272xx,40000.0,12.51,2.6,60 months,0,6000.21,33999.79,8.0,Verified,40000,Cash,RENT,40000,2067,0,3183.69,0.0,B,NC,B1,76.0,79500,2.0,25.0,64000.0,0.0,0.0
2561.09,11.06,14080.88,debt_consolidation,2601.74,802xx,15750.0,25.13,39.7,36 months,0,1919.12,13860.87,5.0,Source Verified,16000,Cash,RENT,16000,23330,1,682.62,0.0,B,CO,B3,57.0,16200,0.0,50.0,85000.0,0.0,0.0
5405.87,12.99,0.0,debt_consolidation,5405.87,490xx,5075.0,20.5,15.2,36 months,0,5075.0,0.0,1.0,Verified,5075,Cash,RENT,5075,3597,1,330.87,0.0,C,MI,C2,54.0,13200,3.0,37.0,26400.0,0.0,0.0
2614.9,11.05,8053.76,credit_card,2614.9,734xx,10000.0,10.79,71.0,36 months,0,1946.24,8053.76,5.0,Not Verified,10000,Cash,MORTGAGE,10000,12074,0,668.66,0.0,B,OK,B4,76.0,7900,0.0,77.0,84000.0,0.0,0.0
1880.17,13.56,26520.37,debt_consolidation,1880.17,920xx,27500.0,20.73,26.4,60 months,0,979.63,26520.37,2.0,Not Verified,27500,Cash,RENT,27500,8021,0,900.54,0.0,C,CA,C1,76.0,16400,0.0,39.0,40000.0,0.0,0.0
6285.35,9.92,0.0,other,6285.3503121282,142xx,6000.0,0.32,5.9,36 months,0,6000.0,0.0,6.0,Source Verified,6000,Cash,RENT,6000,935,0,285.35,0.0,B,NY,B2,76.0,6500,1.0,6.0,95000.0,0.0,0.0
8822.06,15.59,0.0,debt_consolidation,8822.0584324289,276xx,8000.0,11.28,61.9,36 months,0,8000.0,0.0,6.0,Verified,8000,Cash,MORTGAGE,8000,8165,1,822.06,0.0,C,NC,C5,71.0,9200,1.0,68.0,42782.0,0.0,0.0
36766.85,16.02,0.0,debt_consolidation,36766.8496759383,970xx,32625.0,20.5,14.8,60 months,0,32625.0,0.0,4.0,Source Verified,32625,Cash,MORTGAGE,32625,7470,0,4141.85,0.0,C,OR,C5,76.0,37700,1.0,46.0,175000.0,0.0,0.0
20472.29,5.32,1196.47,debt_consolidation,20472.29,890xx,20000.0,7.48,42.9,36 months,0,18803.53,1196.47,10.0,Not Verified,20000,Cash,MORTGAGE,20000,17662,4,1668.76,0.0,A,NV,A1,7.0,31800,0.0,43.0,77000.0,0.0,0.0
6652.68,6.07,14269.47,debt_consolidation,6652.68,074xx,20000.0,10.7,28.8,36 months,0,5730.53,14269.47,10.0,Source Verified,20000,Cash,RENT,20000,26905,0,922.15,0.0,A,NJ,A2,76.0,93500,1.0,27.0,80000.0,0.0,0.0
14675.68,18.99,0.0,debt_consolidation,14675.6819795996,600xx,12000.0,47.02,52.7,36 months,0,12000.0,0.0,4.0,Verified,12000,DirectPay,RENT,12000,12914,0,2675.68,0.0,D,IL,D4,76.0,7000,1.0,46.0,34614.0,0.0,0.0
23088.59,9.8,0.0,debt_consolidation,23088.5904457382,453xx,20000.0,15.77,39.2,36 months,0,20000.0,0.0,6.0,Not Verified,20000,Cash,MORTGAGE,20000,26993,0,3088.59,0.0,B,OH,B3,76.0,52700,0.0,39.0,40000.0,0.0,0.0
4882.67,7.99,1812.59,car,4882.67,766xx,6000.0,30.28,46.8,36 months,0,4187.41,1812.59,2.0,Not Verified,6000,Cash,OWN,6000,18983,0,695.26,0.0,A,TX,A5,76.0,21400,0.0,59.0,35000.0,0.0,0.0
13993.17,9.75,0.0,debt_consolidation,13993.1739933122,077xx,12800.0,17.23,70.7,36 months,1,12800.0,0.0,10.0,Source Verified,12800,Cash,MORTGAGE,12800,21217,0,1193.17,0.0,B,NJ,B3,76.0,24700,0.0,46.0,106000.0,0.0,0.0
956.96,9.43,2249.49,other,956.96,481xx,3000.0,9.82,4.7,36 months,0,750.51,2249.49,2.0,Source Verified,3000,Cash,MORTGAGE,3000,2222,1,206.45,0.0,B,MI,B1,80.0,33100,2.0,56.0,63700.0,0.0,0.0
19093.38,22.74,2561.71,debt_consolidation,19093.38,024xx,16000.0,34.91,84.5,36 months,0,13438.29,2561.71,1.0,Source Verified,16000,Cash,OWN,16000,19271,0,5655.09,0.0,E,MA,E1,76.0,22800,0.0,73.0,58000.0,0.0,0.0
781.46,11.8,11552.44,credit_card,781.46,750xx,12000.0,3.71,14.7,60 months,0,447.56,11552.44,7.0,Source Verified,12000,Cash,MORTGAGE,12000,6027,0,333.9,0.0,B,TX,B4,76.0,30500,1.0,15.0,54000.0,0.0,0.0
1954.31,11.31,28585.71,home_improvement,1954.31,370xx,30000.0,31.54,22.8,36 months,0,1414.29,28585.71,5.0,Verified,30000,Cash,OWN,30000,12406,0,540.02,0.0,B,TN,B3,76.0,31700,1.0,31.0,64000.0,0.0,0.0
29814.68,7.89,1734.79,debt_consolidation,29814.68,140xx,28000.0,32.04,82.0,36 months,0,26265.21,1734.79,10.0,Verified,28000,Cash,MORTGAGE,28000,81652,0,3549.47,0.0,A,NY,A5,76.0,58551,3.0,82.0,70000.0,0.0,0.0
1641.98,11.55,11314.27,debt_consolidation,1641.98,174xx,12500.0,12.9,22.6,36 months,0,1185.73,11314.27,3.0,Source Verified,12500,Cash,OWN,12500,519,0,456.25,0.0,B,PA,B4,76.0,2300,0.0,73.0,52000.0,0.0,0.0
12856.62,27.49,0.0,other,13174.0700009391,856xx,12150.0,27.15,43.0,36 months,0,12450.0,0.0,1.0,Verified,12450,Cash,RENT,12450,18680,0,724.07,0.0,F,AZ,F4,76.0,27900,2.0,69.0,50000.0,0.0,0.0
19303.21,11.98,0.0,credit_card,19303.2103607484,951xx,19000.0,18.8,64.8,36 months,0,19000.0,0.0,8.0,Source Verified,19000,DirectPay,RENT,19000,26102,0,303.21,0.0,B,CA,B5,76.0,14700,1.0,74.0,115000.0,0.0,0.0
3174.56,15.04,0.0,credit_card,3174.555292476,641xx,3000.0,7.23,69.5,36 months,0,3000.0,0.0,1.0,Not Verified,3000,Cash,RENT,3000,3056,0,174.56,0.0,C,MO,C4,76.0,4400,0.0,90.0,32200.0,0.0,0.0
24542.17,13.67,0.0,debt_consolidation,24542.1657943107,441xx,20000.0,31.17,61.2,36 months,1,20000.0,0.0,10.0,Verified,20000,Cash,MORTGAGE,20000,30915,0,4542.17,0.0,C,OH,C4,76.0,43300,0.0,67.0,80000.0,0.0,0.0
9010.37,7.97,16626.31,debt_consolidation,9010.37,400xx,24000.0,30.33,46.0,36 months,0,7373.69,16626.31,10.0,Verified,24000,Cash,MORTGAGE,24000,17851,1,1636.68,0.0,A,KY,A5,89.0,25750,1.0,46.0,144000.0,0.0,0.0
10958.61,7.26,0.0,other,10958.6066657043,941xx,10000.0,10.58,18.4,36 months,0,10000.0,0.0,3.0,Not Verified,10000,Cash,RENT,10000,552,0,958.61,0.0,A,CA,A4,76.0,3000,0.0,58.0,95000.0,0.0,0.0
7495.23,6.99,2429.16,credit_card,7495.23,038xx,9000.0,18.03,65.7,36 months,0,6570.84,2429.16,4.0,Not Verified,9000,Cash,RENT,9000,8211,0,924.39,0.0,A,NH,A2,76.0,12500,0.0,74.0,55910.0,0.0,0.0
11469.6,9.16,0.0,credit_card,11469.601026038,284xx,10000.0,31.55,61.5,36 months,0,10000.0,0.0,4.0,Not Verified,10000,Cash,RENT,10000,69757,0,1469.6,0.0,B,NC,B2,76.0,98800,0.0,69.0,101000.0,0.0,0.0
5452.36,5.31,27723.3,credit_card,5452.36,941xx,32000.0,7.77,30.9,60 months,0,4276.7,27723.3,10.0,Source Verified,32000,DirectPay,MORTGAGE,32000,34218,0,1175.66,0.0,A,CA,A1,76.0,106000,0.0,43.0,200000.0,0.0,0.0
6941.04,11.05,35849.13,major_purchase,6941.04,782xx,40000.0,10.67,7.5,60 months,0,4150.87,35849.13,6.0,Verified,40000,Cash,MORTGAGE,40000,2360,0,2790.17,0.0,B,TX,B4,76.0,13000,1.0,44.0,110000.0,0.0,0.0
15951.67,5.32,0.0,home_improvement,15951.6733165003,070xx,15000.0,13.34,25.5,36 months,0,15000.0,0.0,1.0,Not Verified,15000,Cash,MORTGAGE,15000,17780,0,951.67,0.0,A,NJ,A1,76.0,66600,0.0,24.0,93000.0,0.0,0.0
6604.76,17.47,21003.67,debt_consolidation,6604.76,480xx,24000.0,17.86,81.9,60 months,0,2996.33,21003.67,10.0,Verified,24000,Cash,MORTGAGE,24000,19578,1,3608.43,0.0,D,MI,D1,86.0,6500,0.0,62.0,75000.0,0.0,0.0
3751.33,8.08,11972.57,credit_card,3751.33,937xx,15000.0,18.39,22.5,36 months,7,3027.43,11972.57,10.0,Verified,15000,Cash,MORTGAGE,15000,8831,0,723.9,0.0,A,CA,A5,76.0,18700,0.0,23.0,50000.0,0.0,0.0
1971.66,14.52,5857.87,debt_consolidation,1971.66,894xx,7200.0,22.02,54.7,36 months,0,1342.13,5857.87,10.0,Verified,7200,Cash,MORTGAGE,7200,6620,0,629.53,0.0,C,NV,C3,76.0,10600,1.0,78.0,81200.0,0.0,0.0
1212.24,14.47,15443.51,credit_card,1212.24,750xx,16000.0,13.07,24.2,60 months,0,556.49,15443.51,5.0,Not Verified,16000,Cash,OWN,16000,4188,0,655.75,0.0,C,TX,C2,76.0,14000,1.0,45.0,56000.0,0.0,0.0
1564.84,19.92,19399.17,debt_consolidation,1564.84,612xx,20000.0,12.14,7.2,60 months,1,600.83,19399.17,10.0,Verified,20000,Cash,MORTGAGE,20000,1662,0,964.01,0.0,D,IL,D3,76.0,11200,0.0,25.0,51000.0,0.0,0.0
2506.79,10.41,6021.07,home_improvement,2587.65,442xx,7750.0,13.46,26.6,36 months,0,1978.93,5832.91,7.0,Source Verified,8000,Cash,RENT,8000,19526,1,608.72,0.0,B,OH,B3,100.0,66500,1.0,46.0,90000.0,0.0,0.0
955.85,7.02,14246.7,credit_card,955.85,945xx,15000.0,24.57,13.4,36 months,0,753.3,14246.7,10.0,Not Verified,15000,Cash,RENT,15000,13461,0,202.55,0.0,A,CA,A2,76.0,93200,0.0,28.0,82000.0,0.0,0.0
